split,index,label,text_preview,response,analysis
train,6759,0,Mike Myers Revives 'Austin Powers' Character Dr. Evil to Run in Midterm...,No,no
train,5121,0,"Grammy Award Gramophone magazine, see For the award recognizing achievement...",No,no
train,342,0,Star Wars: Episode IX: Everything We Know So Far Share So you watched Star...,No,no
train,41,0,Police respond to Aaron Carter's home after suicide threat Aaron Carter has...,No,no
train,8232,1,Trump has a long and warm relationship with Oprah that helped springboard his...,No,no
train,9540,0,Lauren Conrad Flaunts Her Bump While Thanking Her Friends for Throwing Her a...,No,no
train,4400,0,Victoria's Secret Fashion Show VIDEO: Model mortified as she FALLS on catwalk...,No,no
train,4485,0,Halsey and G-Eazy Split: Musicians 'Taking Time Apart' After Year of Dating...,No,no
train,697,0,"Jessica Capshaw, Sarah Drew Exit ‘Grey’s Anatomy’ “Grey’s Anatomy” stars...",No,no
train,9362,1,Why Did Brad Pitt Dye His Hair? It Wasn't Because He Wanted To Jump On The...,No,no
train,1720,0,"John McEnroe refuses to apologize, mocks Serena Williams 'ranked 700'...",No,no
train,5686,0,"VIDEO: Jimmy Fallon, Justin Timberlake & Billy Crystal Return to Camp...",No,no
train,8626,0,Vanessa Hudgens bundles up in white fur coat while promoting film Second Act...,No,no
train,7435,0,Sofia Vergara trying to pronounce an English word is the best thing you'll...,No,no
train,9354,0,The Best Dressed Stars at the 2018 CFDA Awards The industry's top influencers...,No,no
train,6196,0,"Barack Obama, Miley Cyrus and Bill Murray Toast AFI Honoree George Clooney...",No,no
train,4996,0,Was Megan Morrison Poisoned By the Institute on The Arrangement? Watch to...,No,no
train,7306,0,"Fetch “ Gretchen, stop trying to make 'fetch' happen, it's NOT going to...",No,no
train,1808,0,"Matthew Perry talks 'Friends' residual checks, reveals which Chandler...",No,no
train,5345,1,Emmy Snubs: Oprah Winfrey Snub & 5 Others Who Deserved a Nomination – Variety...,No,no
train,9966,0,'Project Runway' designer and finalist Mychael Knight dies at 39 CLOSE...,No,no
train,938,0,"Kim Kardashian Says Selfies Are Over, so I Guess the Internet's Canceled Let...",No,no
train,1485,0,Amber Tamblyn Slams Rose McGowan for 'Shaming' Women Who Plan to Wear Black...,No,no
train,4647,0,LeBron James And Other Sports Stars Who’ve Gone Hollywood – Tussball LeBron...,No,no
train,445,0,"BTS (band) South Korean boy band BTS (Hangul: 방탄소년단; RR: Bangtan Sonyeondan),...",No,no
train,8222,0,RHONY Airs the Colombia 'Boat Ride from Hell': 'We Would Have All Been...,No,no
train,3778,0,Lewis Hamilton Apologizes for Saying ‘Boys Don’t Wear Princess Dresses’...,No,no
train,9296,0,"Camille Cosby on her husband’s conviction: ‘This is mob justice, not real...",Yes,yes
train,8361,0,Natalya Defeats Naomi to Win SmackDown Women's Title at WWE SummerSlam 2017...,No,no
train,2381,0,Khloe Kardashian Slams Reports She's on a Ridiculous Diet: It's Really...,No,no
train,7522,0,Prince George grins widely in adorable new portrait to celebrate his 5th...,No,no
train,8245,1,Blake Lively & Ryan Reynolds Reportedly Expecting Baby #3 Just 19 Months...,No,no
train,5652,0,Blac Chyna in Great Spirits at Maxim Party After Car Accident Blac Chyna in...,No,no
train,1617,0,The Bachelor Recap: Age Ain't Nothing But An Oh My God Days Gone Update 1.07...,No,no
train,4756,1,Miley Cyrus regrets Wrecking Ball video: 'I'm never living that down' Miley...,No,no
train,7418,0,Surprise! Your Favorite Disney Princess Movies Are Heading Back to Theatres...,No,no
train,6578,0,Justin Timberlake Reveals How He Fell in Love with Jessica Biel In his first...,No,no
train,9883,0,This Botched Patient's Lip Injections Are So Big He LITERALLY Can't Close His...,No,no
train,1050,0,Justin Timberlake Working Out With Son on Instagram 2017 A post shared by...,No,no
train,5306,1,Ben Affleck Sells Mansion To Pay For Divorce From Jennifer Garner Click to...,No,no
train,819,1,Angelina Jolie Had Maddox Watch Hurt Shiloh While She Went To Globes: He’s...,No,no
train,9329,1,Kylie Jenner Livid Over ‘Copycat’ Sister Kim Kardashian’s Perfume Launch...,No,no
train,571,0,Michelle Obama Wished Barack Obama Happy Birthday With A Thoughtful Instagram...,No,no
train,5012,0,Jennifer Aniston and Justin Theroux Saw Each Other 'One Last Time' on...,No,no
train,9209,0,James Corden Revealed Which Star “Bolted” from Carpool Karaoke Carpool...,No,no
train,3980,0,Blake Lively injures hand on set of 'The Rhythm Section' Blake Lively injured...,No,no
train,3691,0,22 Best and Worst Dressed at the Critics' Choice Awards Who wore what (and...,No,no
train,2689,0,Watch John Cena Win Nikki Bella Back: 'I Will Make That Sacrifice — I Will...,No,no
train,8600,0,Brie Bella considering baby number 2 You are the owner of this article.,No,no
train,4785,0,Southern Charm's Naomie Olindo Wants to Clear Some Things Up About Her...,No,no
train,7337,1,Donald Trump and other celebrities tweet about Canada Day 1 of 1 2 of 1 The...,No,no
train,6028,0,Rose McGowan hits out again at 'monster' Harvey Weinstein The Harvey...,No,no
train,6293,0,‘The Walking Dead’ Fans Threaten To Stop Watching After Andrew Lincoln Exit A...,No,no
train,2985,0,You Have to Watch This Throwback Video of Romeo Santos Singing at the...,No,no
train,4893,0,15 Things Kris Jenner Has Done To Protect Her Children Kris Jenner is one of...,No,no
train,3508,0,Blac Chyna Fears Rob's Next Move | The Guardian Nigeria News - Nigeria and...,No,no
train,5430,0,Is Kim Zolciak’s New Song ‘Wig’ Inspired by NeNe Leakes? Get off her wig! Kim...,No,no
train,39,0,"Judy Sheindlin American lawyer, judge, television personality, and author...",No,no
train,6767,0,Rob Kardashian’s Family Is “Very Disappointed” In Him After His Wild Social...,No,no
train,2016,0,Laguna Beach's Talan Torriero and Wife Danielle Expecting a Baby Boy It’s...,No,no
train,1814,0,"Adam Levine, James Corden Get Pulled Over During 'Carpool Karaoke' Self-...",No,no
train,3572,1,Kylie Jenner Gets Wild Warning From Stormy Daniels: Your Baby’s Gonna Be...,No,no
train,9879,0,"Animatronic Trump joins Disney's Hall of Presidents, and Twitter thinks he...",No,no
train,2944,0,Jennifer Garner ‘dating someone new’ after finalizing Ben Affleck divorce...,No,no
train,5650,0,Angelina Jolie and Brad Pitt divorce: The nine quotes that defined their...,No,no
train,6698,0,David & Victoria Beckham's Kids Look So Grown Up in New Family Photo!...,No,no
train,3931,0,Kris Jenner Admits to Feeling Like Caitlyn’s &amp;quot;Scapegoat&amp;quot;...,No,no
train,3791,0,Julia Louis-Dreyfus makes SAG Awards history with best actress in a comedy...,No,no
train,3648,1,"Miley Cyrus’ shock sex confession about Liam During their chat, Ellen asked...",No,no
train,9159,0,"Billboard Music Awards 2017: How Miley Cyrus, Zayn Malik and More Stars Are...",No,no
train,5563,0,This Is Exactly What Erika Girardi Eats in a Day While we may not ever know...,No,no
train,3989,0,Kim Kardashian Wears Her Hair in Natural Waves for 2018 CFDA Awards Kim...,No,no
train,8783,0,Meghan Markle and Prince Harry Look Like a Cool Aunt and Uncle Meghan Markle...,No,no
train,891,0,Kim Kardashian Wears a Sexy Catsuit While Supporting Husband Kanye West at...,No,no
train,1439,0,Thomas Markle Asked Why Meghan 'Won't Speak to Me' On the outs with daughter...,No,no
train,8800,1,"Blac Chyna Bentley Not Repossessed, Despite Claims A Bentley belonging to...",No,no
train,2298,0,Gwyneth Paltrow Is Reportedly Signing a Prenup to Protect Her Kids Gwyneth...,No,no
train,6355,0,Kris Jenner Grills Scott Disick About Dating Sofia Richie (VIDEO) Kris Jenner...,No,no
train,7872,0,Maren Morris Says Niall Horan Will Perform at Her Wedding Niall Horan and...,No,no
train,5013,0,I tried Julianne Hough's workout routine — and it made me realize how hard...,No,no
train,6813,1,‘Mystery Woman’ Inexplicably Dubbing Gloria’s Lines In Spanish Modern Family...,No,no
train,9557,0,Mark Salling: Prosecutors Seek to Dismiss His Child Pornography Case After...,No,no
train,617,0,RuPaul's Drag Race star wants wonky abs fixed after botched surgery RuPaul's...,No,no
train,9978,0,Growing Up Supermodel No. overall No. in season Title Original air date U.S....,No,no
train,4154,0,"Britney Spears, Sam Asghari Kiss Courtside at Lakers Game: Pics Holding...",No,no
train,255,1,"J.J. Watt, Tyler Perry, Jamie Foxx and More Celebrities Give Big to Relief...",No,no
train,4766,0,E! NEWS’ SNAPCHAT SHOW “FACE FORWARD” RETURNS FOR A SECOND SEASON ON...,No,no
train,8659,0,Kristen Stewart Cheats on Robert Pattinson with Married Director: Sources...,No,no
train,6830,0,Blac Chyna Speaks Out After Alleged Six Flags Fight On Easter Blac Chyna...,No,no
train,1742,0,Mama June is rushed to hospital after losing sight Mama June Shannon was...,No,no
train,300,1,"Billy Connolly Sir William Connolly, CBE (born 24 November 1942) is a...",No,no
train,4518,0,You Can't Do That on Television Canadian television series You Can't Do That...,No,no
train,5760,0,Montrose's Most Coveted Houses: Inside a Secret Enclave in the Heart of...,No,no
train,4452,0,4 Last Minute Easter Outfit Ideas I just got back from Panama and Easter is...,No,no
train,7506,0,The celebrities who took advantage at Wimbledon We've noticed you're...,No,no
train,7595,1,Pamela Anderson and Julian Assange: Details emerge on their unlikely...,No,no
train,5214,0,Lili Reinhart and Cole Sprouse Were Spotted Low-Key Holding Hands…Again...,No,no
train,6799,1,This Video Is Making Fans Think Beyoncé Is Pregnant with Her Fourth Child...,No,no
train,8033,1,Eric Benet 'confronted JAY-Z for a fight over 4:44 lyrics' Did Eric Benet...,No,no
train,5478,0,"'American Idol': Meet your top 10! Monday's episode of ""American Idol"" was...",No,no
train,2383,0,How to Get Pippa Middleton's Fresh Wedding Day Look Image zoom Max...,No,no
train,8826,0,Blake Lively turned herself into an 'expectation versus reality' meme and...,No,no
train,3806,0,Priyanka Chopra Is Making Us Rethink Moisturizer Is your summer skin making...,No,no
train,8450,1,Selena Gomez Ignores Questions About Justin Bieber's Engagement Selena Gomez...,No,no
train,4181,0,Zendaya Just Spoke Out About the Need for More Diversity on the Disney...,No,no
train,741,0,"Chadwick Boseman’s Shirtless Rolling Stone Cover Is Jaw Dropping. All hail,...",No,no
train,3250,0,Jersey Shore (TV series) This article is about the series that aired between...,Yes,yes
train,2980,0,How to Dress Like Kylie Jenner Your style choices don't have to end with the...,No,no
train,5739,0,Khloé Kardashian Shows Off Her Baby Bump in a Pink Dress as She Sightsees...,No,no
train,9118,1,The Early Stages of Falling in Love There's nothing quite as exhilarating as...,No,no
train,1956,0,The stars of Scandal get emotional and do some BTS dancing in retrospective...,No,no
train,1358,0,Steve Harvey 'skipped his own staff wrap-up party' Steve Harvey (above)...,No,no
train,4211,0,Face Serums Mandy Moore and Other Celebs Use on the Red Carpet (Excerpt) Read...,No,no
train,6739,0,Kate Middleton Did Some Last Minute Shopping at a Discount Store Imagine...,No,no
train,3655,0,Ellen DeGeneres Apologizes to Jenna Dewan After Accidentally Calling Her a...,No,no
train,1304,1,Taylor Swift to Withhold ‘Reputation’ From Streaming Services UPDATE: Taylor...,No,no
train,1467,0,Jay Leno Takes Over 'Tonight Show' Monologue To Tell Sexual Harassment Jokes...,No,no
train,4639,0,"Fifth Harmony Hints They'll Reunite Someday in ""Don't Say You Love Me"" Video...",No,no
train,7200,0,I have a completely see-through lace bodysuit. How do I wear it in public? I...,No,no
train,1197,0,"Heidi Klum, 45, smothers boyfriend Tom Kaulitz, 29, with kisses in front of...",No,no
train,3960,0,How to Pull Off Every Jean Style Like Kendall Jenner We all know by now that...,No,no
train,7495,1,"25 Famous Women on Waxing and Shaving Photo: BFA, Getty Images Thanks to...",No,no
train,331,1,Paris Jackson’s Family ‘Freaking Out’ Over Solo Backpacking In France View...,No,no
train,5971,0,Kevin Hart Launches Hurricane Harvey Relief Challenge to Celebs Kevin Hart is...,No,no
train,5441,0,"Colin Jost American comedian Colin Kelly Jost[1] (, born June 29, 1982)[1][2]...",No,no
train,1898,0,Reese Witherspoon Reveals She Was Sexually Assaulted by Director When She Was...,No,no
train,9787,0,A Ranking of the Richest Real Housewives From Every Season A few things are...,No,no
train,7930,0,Demi Lovato Says She Contemplated Suicide at Age 7 Demi Lovato has been...,No,no
train,5777,0,From Serial to Making a Murderer: can true crime as entertainment ever be...,No,no
train,1917,0,Salma Hayek Mourns Death Of Her Dog Lupe Losing a pet is never an easy thing...,No,no
train,350,1,"The Weeknd, Selena Gomez Quotes Posted By HollywoodLife Are Fake It's obvious...",No,no
train,6663,1,Basic Instinct stars Michael Douglas and Sharon Stone reunite for the first...,No,no
train,4242,0,"While still aspiring to be the greatest, new mom Serena... It was no surprise...",No,no
train,2959,0,"Teen Wolf Premiere: Bugs, Rats, and More Stiles Than We Dared to Dream (Plus,...",No,no
train,8462,0,"Taryn Manning Slams Stylist for Her $200 Dress at the SAG Awards, Then...",No,no
train,3847,0,Jared Leto Never Signed on to Play Hugh Hefner in Brett Ratner’s Biopic...,No,no
train,6588,0,Miley Cyrus Celebrates 26th Birthday With Liam Hemsworth Miley Cyrus turns 26...,No,no
train,5123,0,Jill Zarin's Latest Comments About Bethenny Frankel Are Sure to Surprise The...,No,no
train,4948,0,"Oprah loses 40 pounds, gains big $ with Weight Watchers Oprah Winfrey has...",No,no
train,2654,0,Shannon Beador ex goes public with new girlfriend Shannon Beador has been...,No,no
train,6486,0,Sharknado 5: Global Swarming's Key Art Is Finally Here: Get Your First Look!...,Yes,yes
train,4271,0,Jennifer Lopez hasn't heard from family in Puerto Rico since Hurricane Maria...,No,no
train,5432,1,Rihanna's Latest Instagram Post May Explain Those Pictures Of Her Arguing...,No,no
train,5770,0,Brooke Burke Opens Up About David Charvet Divorce A fresh wound. Brooke Burke...,No,no
train,4459,0,Rob Delaney's Wife Is Pregnant 5 Months After Son's Death Five months after...,No,no
train,6642,0,Reese Witherspoon gave a tearful speech about Goldie Hawn at the Hollywood...,No,no
train,8392,1,Selena Gomez Regrets Fighting With Justin Bieber After Cheating Claims...,No,no
train,3085,1,Jennifer Aniston Upset Selena Gomez Is “Siding” With Justin Theroux? Jennifer...,No,no
train,3100,0,Issa Rae in confidence and dark skin representation Don't let the name of's...,No,no
train,2992,0,Kylie Jenner and mother Kris visit Peru on charity mission They are in Peru...,No,no
train,5899,0,Thrones: How Sansa and Arya worked together to take down Littlefinger Let's...,No,no
train,9826,0,"Watch: Childish Gambino Performs ""Terrified"" At Grammys 2018 Childish...",No,no
train,9820,0,Pregnant Khloé Kardashian Is 'Officially 6 Months' — See Her Latest Baby Bump...,No,no
train,6207,1,Rachel Weisz: 'My parents were refugees. Brexit feels like a death' Rachel...,No,no
train,1825,0,Audrina Patridge and Corey Bohan reach agreement in restraining order case...,No,no
train,4230,1,Why Princess Diana’s Jewelry Might Start Appearing in Public More A dazzling...,No,no
train,3324,0,E! Investigates: We’re Closer Than Ever to Finding Out Who Bit Beyoncé The...,No,no
train,8124,1,Meghan and Harry: Our baby joy Getty Meghan has been looking a bit peaky at...,No,no
train,2826,0,Is Chris Hemsworth Done Playing Thor After 'Avengers 4'? He's Had Such Mixed...,No,no
train,3988,0,Here Is the Complete List of BET Awards 2017 Winners The 2017 BET Awards have...,No,no
train,3949,0,Jersey Shore: The Oral History of MTV’s Wildest Reality Show When the MTV...,No,no
train,8991,0,Drew Barrymore Reveals the Answer to Your No. 1 Beauty Question Drew...,No,no
train,4111,0,Anthony Weiner jailed for 21 months for sexting underage girl Image copyright...,No,no
train,1138,0,Khloe Kardashian Shows Major Cleavage in NYC a Month After Pregnancy News...,No,no
train,3603,0,"New on Netflix in March 2018: ‘Jessica Jones,’ ‘Collateral,’ ‘Benji’ What's...",No,no
train,1356,0,Selena Gomez and '13 Reasons Why' Castmates Got Matching Tattoos For a good...,No,no
train,7334,1,Amal Clooney displays her post-baby body in tight tank top She became a...,No,no
train,6300,0,"She’s Gotta Have It delivers rich, stylized fun in a premiere that's a little...",No,no
train,4215,0,The 'Real Housewives Of New York City' Season 10 Trailer Is Here & There's SO...,No,no
train,2300,0,Dressed to Impress! Christina Aguilera's Kids Rock Adorable Emojis for The...,No,no
train,1732,0,Millie Bobby Brown explains why she and Drake 'talk all the time' Millie...,No,no
train,1230,0,Rob Kardashian and Blac Chyna Reach Custody Agreement Over Baby Dream More...,No,no
train,5244,0,"Pauley Perrette Thanks Fans After Final NCIS Episode After 15 seasons, NCIS...",Yes,yes
train,1289,0,‘Marriage Boot Camp: Reality Stars Family Edition’ Cast Revealed It’s that...,No,no
train,2967,1,Met Gala 2018: Madonna snacks while getting glammed up She is gearing up for...,No,no
train,6788,1,Sessions: Illegal Leak Against General Mike Flynn Is Being Investigated...,No,no
train,8904,0,Chip and Joanna Gaines’ Best Quotes About Parenthood Baby on board! Chip and...,No,no
train,3396,0,Jeff Lewis' Housekeeper Zoila Chavez Has Retired After 18 Years Zoila Chavez...,No,no
train,7426,1,"Kylie Jenner Loves Ferrari ‘Push Present’ From Travis Scott, But Refuses To...",No,no
train,4945,0,Inside Miranda Lambert's Tumultuous Journey to Find Lasting Love Inside...,No,no
train,3944,0,Thousands Descend on Windsor for Wedding of Prince Harry and Meghan Markle...,No,no
train,3922,0,'Fairytales really do exist!' Paris Hilton and Chris Zylka are engaged...,No,no
train,9615,0,"Kylie Jenner Just Wants to Be Normal Kylie Jenner, being normal. Photo: E!...",No,no
train,4921,0,Kate Upton Lands No. 1 Spot on 2018 Maxim Hot 100 List Thanks @maximmag for...,No,no
train,9438,0,Khloé Kardashian Dyed Her Hair Platinum Blond Like little sister Kylie Jenner...,No,no
train,8451,0,Alex Trebek Had Brain Surgery to Treat a Subdural Hematoma. Here's What That...,No,no
train,183,0,Here's Proof That Keith Urban Is Best Friends With Everyone in the Music...,No,no
train,8420,0,Brooke Shields recalls 'pure moment' with Paris Jackson Feb. 23 (UPI) --...,No,no
train,353,0,Toby Keith's Daughter Krystal and Family in 'Horrific' 4th of July Car...,No,no
train,1047,0,Thank You to Chrissy Teigen for Live-Tweeting Jesus Christ Superstar Live...,No,no
train,1319,1,"Britney Spears Speaks: Pop Star Talks Sister’s Pregnancy, New Music & More...",No,no
train,1103,1,Brad Pitt and Jen Aniston's 'business venture' Despite having no official...,No,no
train,4199,0,Essence $5 Drugstore Mascara Is Better Than More Expensive Options UPDATE...,No,no
train,321,1,Kim Kardashian New Baby Girl Name Is Chicago Kim Kardashian West and Kanye...,No,no
train,1203,0,Violence. Threats. Begging. Harvey Weinstein’s 30-year pattern of abuse in...,No,no
train,6003,0,Jennifer Lawrence Says ‘Mother!’ Led to Darren Aronofsky Split Jennifer...,No,no
train,5961,0,"Janet Jackson Lost 70 Pounds, and Her Workout Regime Is Surprisingly...",No,no
train,2115,1,Kate Middleton's pregnancy spoiled Prince Harry Meghan Markle engagement and...,No,no
train,7591,0,Kanye West Is All Smiles at Film Screening After Baby Chicago’s Birth Kanye...,No,no
train,4707,0,Celebrity Couples Who Revealed Way Too Much After a Messy Breakup Celebrities...,No,no
train,9374,1,Wilson County News It is not so much what was said but who said it. Hillary...,No,no
train,5985,0,"Sheléa To Honor Tina Turner On ""GRAMMY Salute…"" Rock and Roll queen and nine-...",No,no
train,4775,0,"Kate Hudson's Bikini Style Scroll through Kate Hudson's Instagram feed, and...",No,no
train,2322,0,Serena Williams' Daughter Was Played by a Stunt Double in Gatorade Commercial...,No,no
train,7515,0,Julie Chen Recreates Iconic 'Big Brother' GIF - Watch Now! Julie Chen just...,No,no
train,1774,0,The 'Bachelor In Paradise' Season 4 Trailer Is Making Fans Question...,No,no
train,3679,1,Exclusive: How Prince Harry and Meghan Markle Hid Out from the Paparazzi When...,No,no
train,3861,0,Kris Jenner and Kim Kardashian Rush to Cleveland After Khloé Goes into Labor...,No,no
train,8971,0,"Move Over, Zac Efron! Ansel Elgort Is Ready to Be Hollywood's Next Heartthrob...",No,no
train,1397,0,"Pretty Mess NEW YORK TIMES BESTSELLER Without her alter-ego Erika Jayne,...",No,no
train,6582,0,"SNL Star Bobby Moynihan, Wife Brynn Welcome First Child, a Girl Saturday...",No,no
train,3365,0,"Cher's 25 Most Outrageous Outfits 017 026 1988 ""The incredible gown Cher wore...",No,no
train,9162,0,Lin-Manuel Miranda taps The Decemberists for unused Hamilton song “Ben...,No,no
train,9876,1,Pippa Middleton Refuses To Invite Meghan Markle To Wedding? Pippa Middleton...,No,no
train,7822,1,4 Winter Pregnancy Worries -- and How to Deal The Cool News: Maternity...,No,no
train,8105,1,Kim Kardashian Urging Kanye West Not To Drop Blac Chyna Diss Track After She...,No,no
train,1373,0,"Grammy Award records Throughout the history of the Grammy Awards, many...",No,no
train,5266,0,Kaia Gerber's Brother Presley Got a Tattoo of Her Name and People Have Mixed...,No,no
train,9667,1,Full List of 2018 Oscar Nominations – Variety Follow Us on Twitter Oscar...,No,no
train,563,0,Who Are the 13 Reasons Why Cast Dating? STAY IN TOUCH! Get the daily inside...,No,no
train,7834,0,"Tom Brokaw Rips ""Sensational"" Accuser Claims: I Was ""Ambushed and Then Perp...",No,no
train,3098,1,Miley Cyrus and Liam Hemsworth Relationship Timeline STAY IN TOUCH! Get the...,No,no
train,3157,0,Rebel Wilson accuses male star of 'disgusting' sexual misconduct Rebel Wilson...,No,no
train,5571,0,Six women accuse filmmaker Brett Ratner of sexual harassment or misconduct...,No,no
train,889,0,Watch Helen Mirren Destroy James Corden in His Fiercest Rap Battle Yet James...,No,no
train,135,0,Khloe Kardashian's Candid Pregnancy Confessions: Everything She's Revealed So...,No,no
train,6540,0,‘This Is Us': Chrissy Metz Says Kate’s Pregnancy Leads to Twist You Haven’t...,No,no
train,8762,0,"I'm Low-key Stalking Dakota Johnson's Hair Not to make this all about me, but...",No,no
train,4131,0,John Cena: Why I’ve Changed My Mind About Having Kids John Cena is looking...,No,no
train,3438,0,A Definitive Timeline of Sarah Jessica Parker and Kim Cattrall’s Sex and the...,No,no
train,5697,1,"Interlocking G tights in Black For the continental U.S., we offer free FedEx...",No,no
train,788,0,'Property Brothers' Drew and Jonathan Scott Turn 40 -- See Their Hilarious...,No,no
train,7965,0,Did Richard Pryor and Marlon Brando hook up? Pryor’s widow says ‘It was the...,No,no
train,8813,0,How Goop’s Haters Made Gwyneth Paltrow’s Company Worth $250 Million A woman...,No,no
train,9833,0,"Inside AmfAR Los Angeles' Star-Studded Tribute to Julia Roberts: Glamour,...",No,no
train,4353,0,"Chrissy Metz Says Stepdad Beat Her, Forced Her to Do Weigh-Ins Her This Is Us...",No,no
train,5397,1,"On Air with Ryan Seacrest The latest in news, straight to your inbox....",No,no
train,962,0,"Walking Dead Recap: Flash-Forward to New Characters, New Couples and...",No,no
train,6581,0,"Ryan Gosling Say He Is ""Working On"" Getting 'Indiana Jones' Role Ryan Gosling...",No,no
train,8386,0,"Animaniacs Is Returning With NEW Episodes! If the names Yakko, Wakko, and Dot...",No,no
train,1067,0,Press Ayler Young's dream turns into bomber jackets fit for Guns N' Roses and...,No,no
train,7570,1,Is Meghan Markle At The Centre Of A Feud Between Amal Clooney And Angelina...,No,no
train,9837,0,Dancing With Justin Timberlake & Hiking With Ryan Gosling: The Arra......,No,no
train,3534,0,Corinne Olympios Apologizes to DeMario Jackson over BiP Sex Scandal: 'I'm...,No,no
train,5144,0,Jason Aldean and Wife Brittany Return to Las Vegas to Visit Shooting Victims:...,No,no
train,3446,1,"13 Celebrities Who Were Told to Lose Weight (Yep, Really) In 2008 Amber...",No,no
train,3034,0,"iHeartRadio Music Awards: Camila Cabello Channels Madonna With ""Havana""...",No,no
train,355,0,Miley Cyrus Gives Ellen Degeneres A Lesson In Millennials If you are like...,No,no
train,6335,0,"Fellow Comedians Mourn Ralphie May ""Ralphie May. Dammit. You were a funny and...",No,no
train,9264,0,Brad Pitt ‘healthier and happier’ since split from Angelina Jolie – All 4...,No,no
train,1879,0,Montgomery Gentry Montgomery Gentry is an American country music duo founded...,No,no
train,4698,0,Christina El Moussa Splits from Doug Spedding as He Enters Rehab Christina El...,No,no
train,3123,0,Amal Clooney Threw George a Surprise Birthday Party—and There’s a Photo...,No,no
train,8944,0,Everything you need to know about Prince Harry and Meghan Markle's royal...,No,no
train,8013,0,Ryan Reynolds reveals fan asked for a high-five as his wife was ill He's set...,No,no
train,8729,0,Meghan Markle's 'Suits' co-stars share how they learned about her...,No,no
train,6183,1,Jennifer Aniston and Justin Theroux in 'trial separation' The magazine claims...,No,no
train,9525,0,Joe Jonas Is ‘Thinking Of Demi Lovato’ After Alleged Overdose: ‘She Needs Our...,No,no
train,9361,0,"After Being Told To Fix His Teeth, 'This Is Us' Star Tells Bullies To 'Fix...",No,no
train,1904,0,Here are the Oscar red carpet fashions we can’t stop talking about With no...,No,no
train,8367,0,Amy Schumer's National Bikini Day 'Gram Is Everything Slow clap for Amy...,No,no
train,2320,0,Vivica A. Fox News and Gossip It should be a crime to look this good at this...,No,no
train,4454,0,King Robert Makes His Boldest Power Play Yet on The Royals: Dissolving the...,No,no
train,3347,0,‘WAGS Miami’ Stars Ashley Nicole Roberts and Philip Wheeler Are Married It’s...,No,no
train,2111,0,Can the ‘The Voice’ winner Chloe Kohanski be the show’s first real...,No,no
train,9450,0,"What does, ""Danger, Will Robinson!"" mean? I read most of the answers. There...",No,no
train,44,1,Robert Pattinson Misses FKA Twigs After Seeing Her New Apple Commercial: He...,No,no
train,9630,0,Bachelor's Tenley Molzahn Marries Taylor Leopold in Romantic Wedding Husband...,No,no
train,5701,0,Laura Dern giving BB-8 a pep talk will brighten your day Laura Dern‘s...,No,no
train,6766,0,James Corden wants to go to Prince Harry's bachelor party He may or may not...,No,no
train,5706,0,WATCH: Season 14 Premiere Sneak Peek: Nathan Tells Megan He Met Someone Video...,No,no
train,7908,0,Funny dad stranded after Harvey attends school with daughter Get the latest...,No,no
train,3072,0,Maze Runner author James Dashner dropped by US publisher amid harassment...,No,no
train,7636,1,Caitlyn Jenner to Trump: What happened to your promise to fight for LGBT...,No,no
train,2587,0,"Brad Pitt Assures Fans That He's ""Not Suicidal"" Over Angelina Jolie Divorce...",No,no
train,7592,0,4 Cool Ways to Use Concealer for Face Contouring - Shape Magazine Image zoom...,No,no
train,4684,0,2017 Billboard Music Awards: The 5 Biggest Jaw-Droppers The 2017 Billboard...,No,no
train,873,1,"Drake, Odell Beckham Jr Watch as Kourtney's Ex Younes Bendjima Brutally...",No,no
train,1267,1,"Khloé, Tristan Are in 'Best Place They've Been Since Scandal': Source As new...",No,no
train,3490,0,John Cena Tells Nikki Bella He's Willing To Have Kids and Still Wants to Get...,No,no
train,2077,0,‘Arrested Development’: We Sat Down With the Cast. It Got Raw. BATEMAN...,No,no
train,2140,0,Vanderpump Rules' Lala Kent Engaged to Boyfriend Randall Emmett Lala Kent is...,No,no
train,4391,0,'Criminal Minds' Actor Thomas Gibson Sued Over Manager's Commissions...,No,no
train,6376,1,"Julia Roberts miracle baby at 50 Getty According to the US publication, a...",No,no
train,8069,1,Reese Witherspoon reportedly playing matchmaker for Jennifer Garner © Araya...,No,no
train,2257,1,Johnny Depp looks unrecognisable... but we finally know why! It's called...,No,no
train,5710,0,McDonald's pulls ad that 'exploited child bereavement' After series of...,No,no
train,1668,0,10 Pretty Celebrity Books That Would Look Good on Your Coffee Table If the...,No,no
train,7850,1,Gwen Stefani Admits Vegas Residency Is The ‘End’ Of Her Musical ‘Journey’:...,No,no
train,5709,0,Miley pens sweet message to Liam Hemsworth and their dog Dora Talk about a...,No,no
train,4567,0,Gwyneth Paltrow opens up her 'dark place' with postpartum depression Get the...,No,no
train,3952,1,"Jen Aniston Furious Over 'Friends' Off-Broadway Parody, Hires Lawyers To...",No,no
train,1464,0,Magical Harry Potter river cruise will set sail this summer For Harry Potter...,No,no
train,3032,0,Helen Hunt and Longtime Boyfriend Matthew Carnahan Break Up Image zoom Eric...,No,no
train,6743,0,Riverdale season 2: Major character to be recast – creator searches for...,No,no
train,3962,1,Jennifer Aniston Forgives Brad Pitt & Angelina Jolie For Cheating Jen...,No,no
train,2078,0,"That Empty Seat at the Royal Wedding Wasn't for Princess Diana Update, 12:45...",No,no
